episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
1.0,0.0,-15.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,6.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,8.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,11.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
