episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
1.0,0.0,-16.0,0.0,0.0,1.0,0.0,1.0,0.0
1.0,1.0,-16.0,0.0,0.0,1.0,0.0,0.19732441471571907,0.802675585284281
1.0,2.0,-5.5,0.045454545454545456,0.0,0.9545454545454546,0.045454545454545456,0.2078736078736079,0.7921263921263921
1.0,3.0,-10.000000000000002,0.0,0.037037037037037035,0.9629629629629629,0.037037037037037035,0.15217987631780733,0.8478201236821927
1.0,4.0,-2.500000000000001,0.11764705882352941,0.0,0.8823529411764706,0.11764705882352941,0.07396852537918368,0.9260314746208164
1.0,5.0,-5.199999999999999,0.1,0.0,0.9,0.1,0.0902616872288118,0.9097383127711882
1.0,6.0,2.1000000000000005,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0809908768744101,0.9190091231255899
1.0,7.0,7.5,0.3,0.2,0.5,0.5,0.04606334996827357,0.9539366500317265
1.0,8.0,-7.1,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.03761297182349814,0.9623870281765019
1.0,9.0,-4.8,0.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.09731644969472156,0.9026835503052785
1.0,10.0,-5.7,0.0,0.25,0.75,0.25,0.05263742105847369,0.9473625789415263
1.0,11.0,-4.6,0.0,0.0,1.0,0.0,0.07269575690628322,0.9273042430937168
1.0,12.0,9.8,0.42857142857142855,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.05955511218669112,0.9404448878133089
1.0,13.0,0.5,0.2,0.2,0.6,0.4,0.041405409826462465,0.9585945901735375
1.0,14.0,-1.0999999999999996,0.125,0.125,0.75,0.25,0.012033012033012032,0.987966987966988
1.0,15.0,-4.6000000000000005,0.0,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.04127277811488338,0.9587272218851166
1.0,16.0,8.7,0.1111111111111111,0.3333333333333333,0.5555555555555556,0.4444444444444444,0.014231382652435285,0.9857686173475647
1.0,17.0,7.300000000000001,0.09523809523809523,0.2857142857142857,0.6190476190476191,0.38095238095238093,0.04905273326325958,0.9509472667367405
1.0,18.0,4.9,0.25,0.125,0.625,0.375,0.05057578741789268,0.9494242125821073
1.0,19.0,5.600000000000001,0.07692307692307693,0.15384615384615385,0.7692307692307693,0.23076923076923078,0.019802190854822432,0.9801978091451775
1.0,20.0,1.299999999999999,0.10526315789473684,0.15789473684210525,0.7368421052631579,0.2631578947368421,0.03746762957289273,0.9625323704271073
1.0,21.0,5.299999999999999,0.1875,0.0625,0.75,0.25,0.02681223733855313,0.9731877626614469
1.0,22.0,17.3,0.3125,0.25,0.4375,0.5625,0.051112853744432696,0.9488871462555672
1.0,23.0,13.899999999999999,0.2222222222222222,0.05555555555555555,0.7222222222222222,0.2777777777777778,0.038067419646367014,0.9619325803536329
1.0,24.0,5.8999999999999995,0.10526315789473684,0.15789473684210525,0.7368421052631579,0.2631578947368421,0.05185564396090712,0.9481443560390929
1.0,25.0,11.2,0.1875,0.3125,0.5,0.5,0.038188998715314504,0.9618110012846854
1.0,26.0,2.6000000000000005,0.2,0.3,0.5,0.5,0.036448536448536455,0.9635514635514636
1.0,27.0,27.0,0.36363636363636365,0.13636363636363635,0.5,0.5,0.04795700848332427,0.9520429915166757
1.0,28.0,30.799999999999997,0.25925925925925924,0.25925925925925924,0.48148148148148145,0.5185185185185185,0.06987670145564882,0.9301232985443512
1.0,29.0,12.8,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.054910054136060336,0.9450899458639397
1.0,30.0,9.199999999999998,0.25,0.16666666666666666,0.5833333333333334,0.41666666666666663,0.09272042089379551,0.9072795791062045
1.0,31.0,-0.5,0.0,0.4,0.6,0.4,0.061764482817114386,0.9382355171828856
1.0,32.0,0.8000000000000007,0.125,0.375,0.5,0.5,0.06986922621597544,0.9301307737840245
1.0,33.0,6.1,0.25,0.375,0.375,0.625,0.10222385144985764,0.8977761485501423
1.0,34.0,2.1000000000000005,0.16666666666666666,0.3333333333333333,0.5,0.5,0.07603340420677882,0.9239665957932212
1.0,35.0,-3.1999999999999993,0.125,0.125,0.75,0.25,0.024543774543774544,0.9754562254562255
1.0,36.0,-10.799999999999999,0.0,0.0,1.0,0.0,0.060149098848789245,0.9398509011512107
1.0,37.0,0.8999999999999999,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.42857142857142855,0.028238645885704707,0.9717613541142953
1.0,38.0,3.0000000000000004,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.4444444444444444,0.09507992325329788,0.9049200767467022
1.0,39.0,5.8999999999999995,0.2,0.1,0.7,0.30000000000000004,0.09849278270330902,0.9015072172966909
1.0,40.0,14.6,0.2222222222222222,0.16666666666666666,0.6111111111111112,0.38888888888888884,0.07407516976894968,0.9259248302310503
1.0,41.0,-1.9999999999999996,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.032258400679453306,0.9677415993205467
1.0,42.0,29.799999999999997,0.3103448275862069,0.06896551724137931,0.6206896551724138,0.3793103448275862,0.12108761306622268,0.8789123869337774
1.0,43.0,4.999999999999999,0.09523809523809523,0.14285714285714285,0.7619047619047619,0.23809523809523808,0.07909833578282777,0.9209016642171722
1.0,44.0,10.500000000000002,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.04480204480204481,0.9551979551979551
1.0,45.0,10.4,0.17391304347826086,0.13043478260869565,0.6956521739130435,0.30434782608695654,0.10235576511236338,0.8976442348876366
1.0,46.0,20.8,0.2608695652173913,0.08695652173913043,0.6521739130434783,0.34782608695652173,0.10959487430075665,0.8904051256992433
1.0,47.0,10.600000000000001,0.1875,0.1875,0.625,0.375,0.07821757019617982,0.9217824298038202
1.0,48.0,7.6,0.1111111111111111,0.2777777777777778,0.6111111111111112,0.3888888888888889,0.07584812847970741,0.9241518715202925
1.0,49.0,5.500000000000001,0.2857142857142857,0.0,0.7142857142857143,0.2857142857142857,0.044012728223254534,0.9559872717767455
1.0,50.0,15.2,0.23809523809523808,0.14285714285714285,0.6190476190476191,0.38095238095238093,0.1110862498422307,0.8889137501577693
1.0,51.0,12.6,0.15,0.3,0.55,0.44999999999999996,0.06779873033743003,0.93220126966257
1.0,52.0,26.0,0.35,0.25,0.4,0.6,0.0832191358507148,0.9167808641492852
1.0,53.0,3.0999999999999996,0.14285714285714285,0.14285714285714285,0.7142857142857143,0.2857142857142857,0.06683375104427736,0.9331662489557226
1.0,54.0,-3.6000000000000005,0.0,0.2,0.8,0.2,0.16149279716642145,0.8385072028335785
1.0,55.0,5.7,0.25,0.125,0.625,0.375,0.16922888412451978,0.8307711158754802
1.0,56.0,0.4999999999999998,0.125,0.125,0.75,0.25,0.08290261231437702,0.917097387685623
1.0,57.0,3.5,0.4,0.0,0.6,0.4,0.09264287205463675,0.9073571279453633
1.0,58.0,14.8,0.5714285714285714,0.14285714285714285,0.2857142857142857,0.7142857142857142,0.1481422216716334,0.8518577783283666
1.0,59.0,11.5,0.2727272727272727,0.18181818181818182,0.5454545454545454,0.45454545454545453,0.11498238637276069,0.8850176136272393
1.0,60.0,13.2,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.5555555555555556,0.11101665513430219,0.8889833448656979
