episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
1.0,0.0,7.0,0.05263157894736842,0.15789473684210525,0.7894736842105263,0.21052631578947367,0.0,1.0
1.0,1.0,3.9,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,0.0,1.0
1.0,2.0,-0.6999999999999993,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,9.599999999999998,0.13333333333333333,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.0,1.0
1.0,4.0,6.9,0.05263157894736842,0.15789473684210525,0.7894736842105263,0.21052631578947367,0.0,1.0
1.0,5.0,3.5,0.1,0.0,0.9,0.1,0.0,1.0
1.0,6.0,1.8,0.0,0.2,0.8,0.2,0.0,1.0
1.0,7.0,4.0,0.125,0.0,0.875,0.125,0.0,1.0
1.0,8.0,7.700000000000001,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.0,1.0
1.0,9.0,3.7,0.2,0.0,0.8,0.2,0.0,1.0
1.0,10.0,0.7000000000000004,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,1.0
1.0,11.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,1.0
1.0,12.0,4.8,0.2,0.2,0.6,0.4,0.0,1.0
1.0,13.0,0.8000000000000007,0.0,0.25,0.75,0.25,0.0,1.0
1.0,14.0,-0.30000000000000004,0.0,0.0,1.0,0.0,0.0,1.0
1.0,15.0,0.7999999999999989,0.0,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,1.0
1.0,16.0,12.399999999999999,0.13636363636363635,0.045454545454545456,0.8181818181818182,0.18181818181818182,0.002331002331002331,0.9976689976689976
1.0,17.0,9.099999999999998,0.13333333333333333,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.002331002331002331,0.9976689976689976
1.0,18.0,5.800000000000001,0.058823529411764705,0.11764705882352941,0.8235294117647058,0.1764705882352941,0.002331002331002331,0.9976689976689976
1.0,19.0,19.1,0.13333333333333333,0.13333333333333333,0.7333333333333333,0.26666666666666666,0.008659469185784974,0.991340530814215
1.0,20.0,3.3000000000000007,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.008659469185784974,0.991340530814215
1.0,21.0,5.9,0.043478260869565216,0.08695652173913043,0.8695652173913043,0.13043478260869565,0.008659469185784974,0.991340530814215
1.0,22.0,6.299999999999999,0.043478260869565216,0.13043478260869565,0.8260869565217391,0.17391304347826086,0.008659469185784974,0.991340530814215
1.0,23.0,10.900000000000002,0.12,0.0,0.88,0.12,0.008659469185784974,0.991340530814215
1.0,24.0,14.5,0.2,0.2,0.6,0.4,0.008659469185784974,0.991340530814215
1.0,25.0,7.6000000000000005,0.09523809523809523,0.0,0.9047619047619048,0.09523809523809523,0.008659469185784974,0.991340530814215
1.0,26.0,19.5,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.008659469185784974,0.991340530814215
1.0,27.0,9.400000000000002,0.041666666666666664,0.25,0.7083333333333334,0.2916666666666667,0.008659469185784974,0.991340530814215
1.0,28.0,2.6000000000000005,0.0,0.13043478260869565,0.8695652173913043,0.13043478260869565,0.008659469185784974,0.991340530814215
1.0,29.0,3.1000000000000005,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.008659469185784974,0.991340530814215
2.0,0.0,11.0,0.10526315789473684,0.15789473684210525,0.7368421052631579,0.2631578947368421,0.002331002331002331,0.9976689976689976
2.0,1.0,5.6,0.08333333333333333,0.16666666666666666,0.75,0.25,0.002331002331002331,0.9976689976689976
2.0,2.0,9.9,0.1,0.1,0.8,0.2,0.002331002331002331,0.9976689976689976
2.0,3.0,2.8000000000000003,0.0,0.13636363636363635,0.8636363636363636,0.13636363636363635,0.002331002331002331,0.9976689976689976
2.0,4.0,0.5999999999999996,0.0,0.038461538461538464,0.9615384615384616,0.038461538461538464,0.002331002331002331,0.9976689976689976
2.0,5.0,7.100000000000001,0.15384615384615385,0.0,0.8461538461538461,0.15384615384615385,0.002331002331002331,0.9976689976689976
2.0,6.0,5.700000000000001,0.08333333333333333,0.16666666666666666,0.75,0.25,0.002331002331002331,0.9976689976689976
2.0,7.0,3.500000000000001,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.002331002331002331,0.9976689976689976
2.0,8.0,1.7000000000000006,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.007115691326217641,0.9928843086737824
2.0,9.0,3.4000000000000004,0.16666666666666666,0.0,0.8333333333333334,0.16666666666666666,0.009446693657219972,0.99055330634278
2.0,10.0,0.8000000000000004,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.009446693657219972,0.99055330634278
2.0,11.0,-0.29999999999999893,0.0,0.0,1.0,0.0,0.009446693657219972,0.99055330634278
2.0,12.0,-0.7000000000000002,0.0,0.0,1.0,0.0,0.009446693657219972,0.99055330634278
2.0,13.0,5.800000000000001,0.3333333333333333,0.6666666666666666,0.0,1.0,0.009446693657219972,0.99055330634278
2.0,14.0,10.0,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.009446693657219972,0.99055330634278
2.0,15.0,-0.1999999999999993,0.0,0.0,1.0,0.0,0.009446693657219972,0.99055330634278
2.0,16.0,3.4000000000000012,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.009446693657219972,0.99055330634278
2.0,17.0,1.5999999999999996,0.0,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.009446693657219972,0.99055330634278
2.0,18.0,11.600000000000001,0.2,0.0,0.8,0.2,0.009446693657219972,0.99055330634278
2.0,19.0,8.600000000000001,0.10526315789473684,0.05263157894736842,0.8421052631578947,0.15789473684210525,0.013045434098065675,0.9869545659019343
2.0,20.0,1.5000000000000018,0.0,0.125,0.875,0.125,0.013045434098065675,0.9869545659019343
2.0,21.0,11.399999999999999,0.13043478260869565,0.0,0.8695652173913043,0.13043478260869565,0.013045434098065675,0.9869545659019343
2.0,22.0,9.000000000000004,0.09090909090909091,0.09090909090909091,0.8181818181818182,0.18181818181818182,0.013045434098065675,0.9869545659019343
2.0,23.0,4.299999999999999,0.0625,0.0625,0.875,0.125,0.013045434098065675,0.9869545659019343
2.0,24.0,3.8000000000000007,0.05,0.0,0.95,0.05,0.013045434098065675,0.9869545659019343
2.0,25.0,8.400000000000002,0.125,0.0625,0.8125,0.1875,0.013045434098065675,0.9869545659019343
2.0,26.0,11.399999999999999,0.07407407407407407,0.14814814814814814,0.7777777777777778,0.2222222222222222,0.013045434098065675,0.9869545659019343
2.0,27.0,4.300000000000001,0.05263157894736842,0.05263157894736842,0.8947368421052632,0.10526315789473684,0.013045434098065675,0.9869545659019343
2.0,28.0,15.3,0.1111111111111111,0.14814814814814814,0.7407407407407407,0.25925925925925924,0.013045434098065675,0.9869545659019343
2.0,29.0,7.500000000000002,0.15384615384615385,0.0,0.8461538461538461,0.15384615384615385,0.013045434098065675,0.9869545659019343
3.0,0.0,1.0,0.0,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.002331002331002331,0.9976689976689976
3.0,1.0,14.200000000000001,0.125,0.125,0.75,0.25,0.002331002331002331,0.9976689976689976
3.0,2.0,8.600000000000001,0.11764705882352941,0.058823529411764705,0.8235294117647058,0.1764705882352941,0.002331002331002331,0.9976689976689976
3.0,3.0,4.5,0.0,0.21739130434782608,0.782608695652174,0.21739130434782608,0.002331002331002331,0.9976689976689976
3.0,4.0,7.500000000000002,0.1,0.0,0.9,0.1,0.002331002331002331,0.9976689976689976
3.0,5.0,0.5000000000000002,0.0,0.25,0.75,0.25,0.0,1.0
3.0,6.0,0.8,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.0,1.0
3.0,7.0,-0.20000000000000018,0.0,0.0,1.0,0.0,0.0,1.0
3.0,8.0,-0.19999999999999965,0.0,0.0,1.0,0.0,0.0,1.0
3.0,9.0,4.8,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.0,1.0
3.0,10.0,-0.1,0.0,0.0,1.0,0.0,0.0,1.0
3.0,11.0,1.8000000000000003,0.0,0.2,0.8,0.2,0.0,1.0
3.0,12.0,6.199999999999999,0.07692307692307693,0.23076923076923078,0.6923076923076923,0.3076923076923077,0.0,1.0
3.0,13.0,3.5000000000000004,0.1111111111111111,0.0,0.8888888888888888,0.1111111111111111,0.0,1.0
3.0,14.0,-0.1999999999999993,0.0,0.0,1.0,0.0,0.0,1.0
3.0,15.0,3.0,0.0,0.1875,0.8125,0.1875,0.0,1.0
3.0,16.0,9.5,0.05,0.3,0.65,0.35,0.002331002331002331,0.9976689976689976
3.0,17.0,10.4,0.10526315789473684,0.15789473684210525,0.7368421052631579,0.2631578947368421,0.004662004662004662,0.9953379953379954
3.0,18.0,1.2000000000000028,0.0,0.08,0.92,0.08,0.004662004662004662,0.9953379953379954
3.0,19.0,0.30000000000000093,0.0,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.010796221322537112,0.9892037786774629
3.0,20.0,1.5999999999999996,0.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.010796221322537112,0.9892037786774629
3.0,21.0,0.4000000000000014,0.0,0.05555555555555555,0.9444444444444444,0.05555555555555555,0.013045434098065675,0.9869545659019343
3.0,22.0,1.4000000000000004,0.0,0.1,0.9,0.1,0.01541622594254173,0.9845837740574582
3.0,23.0,11.7,0.1875,0.0,0.8125,0.1875,0.01541622594254173,0.9845837740574582
3.0,24.0,3.9000000000000004,0.0,0.25,0.75,0.25,0.01541622594254173,0.9845837740574582
3.0,25.0,0.7000000000000011,0.0,0.043478260869565216,0.9565217391304348,0.043478260869565216,0.01541622594254173,0.9845837740574582
3.0,26.0,5.0000000000000036,0.03333333333333333,0.06666666666666667,0.9,0.1,0.013045434098065675,0.9869545659019343
3.0,27.0,7.400000000000001,0.09523809523809523,0.0,0.9047619047619048,0.09523809523809523,0.013045434098065675,0.9869545659019343
3.0,28.0,16.5,0.19047619047619047,0.047619047619047616,0.7619047619047619,0.23809523809523808,0.013045434098065675,0.9869545659019343
3.0,29.0,4.800000000000001,0.05,0.05,0.9,0.1,0.013045434098065675,0.9869545659019343
