episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
2.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
2.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
2.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
2.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
2.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
2.0,24.0,1.0,0.0,0.043478260869565216,0.9565217391304348,0.043478260869565216,0.0021367521367521365,0.9978632478632479
2.0,25.0,4.0,0.05,0.0,0.95,0.05,0.0021367521367521365,0.9978632478632479
2.0,26.0,1.0,0.0,0.047619047619047616,0.9523809523809523,0.047619047619047616,0.0021367521367521365,0.9978632478632479
2.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
2.0,28.0,1.0,0.0,0.08333333333333333,0.9166666666666666,0.08333333333333333,0.0021367521367521365,0.9978632478632479
2.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
3.0,0.0,-15.899999999999999,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,2.0,4.0,0.04,0.0,0.96,0.04,0.002331002331002331,0.9976689976689976
3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,4.0,1.0,0.0,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.002331002331002331,0.9976689976689976
3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,10.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,11.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,12.0,1.0,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.002331002331002331,0.9976689976689976
3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,15.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,16.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,17.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,18.0,0.0,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
3.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
3.0,21.0,1.0,0.0,0.045454545454545456,0.9545454545454546,0.045454545454545456,0.0021367521367521365,0.9978632478632479
3.0,22.0,1.0,0.0,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.0021367521367521365,0.9978632478632479
3.0,23.0,4.0,0.05263157894736842,0.0,0.9473684210526315,0.05263157894736842,0.0021367521367521365,0.9978632478632479
3.0,24.0,1.0,0.0,0.041666666666666664,0.9583333333333334,0.041666666666666664,0.0021367521367521365,0.9978632478632479
3.0,25.0,1.0,0.0,0.125,0.875,0.125,0.0021367521367521365,0.9978632478632479
3.0,26.0,1.0,0.0,0.05555555555555555,0.9444444444444444,0.05555555555555555,0.0021367521367521365,0.9978632478632479
3.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
3.0,28.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
3.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0021367521367521365,0.9978632478632479
