episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
1.0,0.0,7.0,0.05263157894736842,0.15789473684210525,0.7894736842105263,0.21052631578947367,0.0,1.0
1.0,1.0,-1.2212453270876722e-15,0.0,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.0,1.0
1.0,2.0,3.0,0.07692307692307693,0.0,0.9230769230769231,0.07692307692307693,0.0,1.0
1.0,3.0,0.19999999999999774,0.0,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,1.0
1.0,4.0,3.5,0.05263157894736842,0.0,0.9473684210526315,0.05263157894736842,0.0,1.0
1.0,5.0,-0.9999999999999979,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.1000000000000016,0.0,0.2,0.8,0.2,0.002331002331002331,0.9976689976689976
1.0,7.0,0.7000000000000007,0.0,0.125,0.875,0.125,0.002331002331002331,0.9976689976689976
1.0,8.0,-0.5999999999999993,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
1.0,9.0,-0.49999999999999944,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
1.0,10.0,-0.6999999999999995,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
1.0,11.0,-0.3999999999999993,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
1.0,12.0,4.5,0.2,0.2,0.6,0.4,0.002331002331002331,0.9976689976689976
1.0,13.0,-0.19999999999999965,0.0,0.0,1.0,0.0,0.002331002331002331,0.9976689976689976
1.0,14.0,1.7000000000000004,0.0,0.2222222222222222,0.7777777777777778,0.2222222222222222,0.002331002331002331,0.9976689976689976
1.0,15.0,0.29999999999999893,0.0,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.002331002331002331,0.9976689976689976
1.0,16.0,10.099999999999998,0.09090909090909091,0.13636363636363635,0.7727272727272727,0.22727272727272727,0.002331002331002331,0.9976689976689976
1.0,17.0,4.800000000000002,0.06666666666666667,0.13333333333333333,0.8,0.2,0.002331002331002331,0.9976689976689976
1.0,18.0,1.6000000000000005,0.0,0.11764705882352941,0.8823529411764706,0.11764705882352941,0.002331002331002331,0.9976689976689976
1.0,19.0,9.299999999999997,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.13333333333333333,0.002331002331002331,0.9976689976689976
