episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
1.0,0.0,13.7,0.2,0.04,0.76,0.24000000000000002,0.022433706644232956,0.9775662933557671
1.0,1.0,10.100000000000001,0.14285714285714285,0.047619047619047616,0.8095238095238095,0.19047619047619047,0.009324009324009324,0.9906759906759907
1.0,2.0,-0.30000000000000115,0.0,0.08695652173913043,0.9130434782608695,0.08695652173913043,0.01476301476301476,0.9852369852369852
1.0,3.0,2.899999999999996,0.041666666666666664,0.041666666666666664,0.9166666666666666,0.08333333333333333,0.006993006993006992,0.993006993006993
1.0,4.0,-2.099999999999998,0.0,0.0,1.0,0.0,0.01243201243201243,0.9875679875679876
1.0,5.0,11.100000000000001,0.2,0.06666666666666667,0.7333333333333333,0.26666666666666666,0.006993006993006992,0.993006993006993
1.0,6.0,-1.7999999999999998,0.0,0.0,1.0,0.0,0.017094017094017092,0.9829059829059829
1.0,7.0,1.7999999999999978,0.125,0.0,0.875,0.125,0.01631701631701632,0.9836829836829837
1.0,8.0,1.9999999999999996,0.125,0.0,0.875,0.125,0.009702009702009701,0.9902979902979903
1.0,9.0,-1.5999999999999988,0.0,0.0,1.0,0.0,0.006993006993006992,0.993006993006993
1.0,10.0,-1.5,0.0,0.0,1.0,0.0,0.014364014364014365,0.9856359856359856
1.0,11.0,0.8000000000000012,0.0,0.2857142857142857,0.7142857142857143,0.2857142857142857,0.004662004662004662,0.9953379953379954
1.0,12.0,6.100000000000001,0.3333333333333333,0.0,0.6666666666666666,0.3333333333333333,0.016817701028227345,0.9831822989717727
1.0,13.0,-0.39999999999999847,0.0,0.125,0.875,0.125,0.002331002331002331,0.9976689976689976
1.0,14.0,-0.5,0.0,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.014364014364014365,0.9856359856359856
1.0,15.0,3.200000000000001,0.07692307692307693,0.07692307692307693,0.8461538461538461,0.15384615384615385,0.004662004662004662,0.9953379953379954
1.0,16.0,2.3999999999999986,0.045454545454545456,0.045454545454545456,0.9090909090909091,0.09090909090909091,0.016817701028227345,0.9831822989717727
1.0,17.0,7.699999999999999,0.1111111111111111,0.1111111111111111,0.7777777777777778,0.2222222222222222,0.009324009324009324,0.9906759906759907
