episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
1.0,0.0,11.899999999999999,0.10714285714285714,0.0,0.8928571428571429,0.10714285714285714,0.0,1.0
1.0,1.0,16.3,0.16,0.04,0.8,0.2,0.004662004662004662,0.9953379953379954
1.0,2.0,7.2,0.08,0.0,0.92,0.08,0.007115691326217641,0.9928843086737824
1.0,3.0,8.900000000000002,0.125,0.125,0.75,0.25,0.004662004662004662,0.9953379953379954
1.0,4.0,8.799999999999999,0.1111111111111111,0.05555555555555555,0.8333333333333334,0.16666666666666666,0.004662004662004662,0.9953379953379954
1.0,5.0,2.7999999999999994,0.06666666666666667,0.0,0.9333333333333333,0.06666666666666667,0.006993006993006992,0.993006993006993
1.0,6.0,-1.4999999999999987,0.0,0.0,1.0,0.0,0.006993006993006992,0.993006993006993
1.0,7.0,3.6000000000000005,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.006993006993006992,0.993006993006993
1.0,8.0,5.6000000000000005,0.16666666666666666,0.3333333333333333,0.5,0.5,0.004662004662004662,0.9953379953379954
1.0,9.0,-0.29999999999999966,0.0,0.0,1.0,0.0,0.004662004662004662,0.9953379953379954
1.0,10.0,-0.39999999999999947,0.0,0.0,1.0,0.0,0.004662004662004662,0.9953379953379954
1.0,11.0,-0.3999999999999997,0.0,0.0,1.0,0.0,0.004662004662004662,0.9953379953379954
1.0,12.0,-0.29999999999999966,0.0,0.0,1.0,0.0,0.004662004662004662,0.9953379953379954
1.0,13.0,-0.4,0.0,0.0,1.0,0.0,0.004662004662004662,0.9953379953379954
1.0,14.0,0.6000000000000011,0.0,0.1111111111111111,0.8888888888888888,0.1111111111111111,0.004662004662004662,0.9953379953379954
1.0,15.0,-0.49999999999999933,0.0,0.0,1.0,0.0,0.004662004662004662,0.9953379953379954
1.0,16.0,11.700000000000001,0.043478260869565216,0.34782608695652173,0.6086956521739131,0.3913043478260869,0.004662004662004662,0.9953379953379954
1.0,17.0,0.6999999999999993,0.0,0.07142857142857142,0.9285714285714286,0.07142857142857142,0.004662004662004662,0.9953379953379954
1.0,18.0,3.6999999999999993,0.0,0.15384615384615385,0.8461538461538461,0.15384615384615385,0.004662004662004662,0.9953379953379954
1.0,19.0,4.500000000000002,0.05555555555555555,0.05555555555555555,0.8888888888888888,0.1111111111111111,0.013532763532763531,0.9864672364672364
1.0,20.0,1.8999999999999995,0.0,0.14285714285714285,0.8571428571428571,0.14285714285714285,0.006410256410256409,0.9935897435897436
1.0,21.0,0.5999999999999961,0.0,0.03571428571428571,0.9642857142857143,0.03571428571428571,0.004273504273504273,0.9957264957264957
