episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
1.0,0.0,-3.799999999999999,0.0,0.15789473684210525,0.8421052631578947,0.15789473684210525,0.1271669230504563,0.8728330769495437
1.0,1.0,-0.29999999999999927,0.0,0.0,1.0,0.0,0.13310869369810926,0.8668913063018907
1.0,2.0,-0.3999999999999986,0.0,0.0,1.0,0.0,0.13940542726757013,0.8605945727324299
1.0,3.0,0.8000000000000004,0.0,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.14846495905437465,0.8515350409456254
1.0,4.0,-0.09999999999999964,0.0,0.0,1.0,0.0,0.15190848522517356,0.8480915147748265
1.0,5.0,-0.6000000000000001,0.0,0.0,1.0,0.0,0.14945479856096056,0.8505452014390394
1.0,6.0,0.8999999999999986,0.0,0.1,0.9,0.1,0.14945479856096056,0.8505452014390394
1.0,7.0,0.8000000000000004,0.0,0.125,0.875,0.125,0.1526957643687713,0.8473042356312287
1.0,8.0,-0.3999999999999997,0.0,0.0,1.0,0.0,0.16531443411499344,0.8346855658850065
1.0,9.0,-0.09999999999999964,0.0,0.0,1.0,0.0,0.16531443411499344,0.8346855658850065
1.0,10.0,-0.3999999999999997,0.0,0.0,1.0,0.0,0.15291792734753254,0.8470820726524675
1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.15291792734753254,0.8470820726524675
1.0,12.0,-0.3999999999999993,0.0,0.0,1.0,0.0,0.16230322416598442,0.8376967758340156
1.0,13.0,-0.29999999999999927,0.0,0.0,1.0,0.0,0.17012336101837933,0.8298766389816207
1.0,14.0,0.0,0.0,0.0,1.0,0.0,0.17012336101837933,0.8298766389816207
1.0,15.0,-0.1999999999999993,0.0,0.0,1.0,0.0,0.17012336101837933,0.8298766389816207
1.0,16.0,1.6000000000000014,0.0,0.09090909090909091,0.9090909090909091,0.09090909090909091,0.1773588570976888,0.8226411429023112
1.0,17.0,8.9,0.13333333333333333,0.06666666666666667,0.8,0.2,0.1773588570976888,0.8226411429023112
1.0,18.0,0.8000000000000007,0.0,0.058823529411764705,0.9411764705882353,0.058823529411764705,0.1773588570976888,0.8226411429023112
1.0,19.0,0.5999999999999975,0.0,0.03333333333333333,0.9666666666666667,0.03333333333333333,0.17874267002856734,0.8212573299714326
1.0,20.0,3.5000000000000018,0.08333333333333333,0.0,0.9166666666666666,0.08333333333333333,0.1845146758005731,0.8154853241994269
1.0,21.0,5.799999999999999,0.043478260869565216,0.08695652173913043,0.8695652173913043,0.13043478260869565,0.1845146758005731,0.8154853241994269
1.0,22.0,3.6999999999999993,0.043478260869565216,0.0,0.9565217391304348,0.043478260869565216,0.19103145651090223,0.8089685434890977
1.0,23.0,0.6999999999999975,0.0,0.04,0.96,0.04,0.18970254138888362,0.8102974586111164
1.0,24.0,4.9,0.06666666666666667,0.06666666666666667,0.8666666666666667,0.13333333333333333,0.18970254138888362,0.8102974586111164
