episode,step,reward,local_hit_rate,neighbor_fetch_rate,cloud_fetch_rate,paper_hit_rate,cache_overlap,cache_diversity
1.0,0.0,7.0,0.05263157894736842,0.15789473684210525,0.7894736842105263,0.21052631578947367,0.0,1.0
1.0,1.0,-0.1000000000000012,0.0,0.07692307692307693,0.9230769230769231,0.07692307692307693,0.0,1.0
1.0,2.0,-1.0,0.0,0.0,1.0,0.0,0.0,1.0
1.0,3.0,0.29999999999999916,0.0,0.06666666666666667,0.9333333333333333,0.06666666666666667,0.0,1.0
1.0,4.0,3.5,0.05263157894736842,0.0,0.9473684210526315,0.05263157894736842,0.0,1.0
1.0,5.0,-0.7999999999999986,0.0,0.0,1.0,0.0,0.0,1.0
1.0,6.0,1.1000000000000016,0.0,0.2,0.8,0.2,0.0,1.0
1.0,7.0,1.7000000000000006,0.0,0.25,0.75,0.25,0.0,1.0
1.0,8.0,-0.5999999999999993,0.0,0.0,1.0,0.0,0.0,1.0
1.0,9.0,-0.3999999999999989,0.0,0.0,1.0,0.0,0.0,1.0
1.0,10.0,-0.6999999999999995,0.0,0.0,1.0,0.0,0.0,1.0
1.0,11.0,-0.3999999999999993,0.0,0.0,1.0,0.0,0.0,1.0
1.0,12.0,4.5,0.2,0.2,0.6,0.4,0.0,1.0
1.0,13.0,-0.19999999999999965,0.0,0.0,1.0,0.0,0.0,1.0
1.0,14.0,2.7,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,1.0
1.0,15.0,1.299999999999999,0.0,0.13333333333333333,0.8666666666666667,0.13333333333333333,0.0,1.0
1.0,16.0,7.099999999999999,0.045454545454545456,0.18181818181818182,0.7727272727272727,0.2272727272727273,0.0,1.0
1.0,17.0,5.000000000000001,0.06666666666666667,0.13333333333333333,0.8,0.2,0.0,1.0
1.0,18.0,1.4000000000000012,0.0,0.11764705882352941,0.8823529411764706,0.11764705882352941,0.0,1.0
1.0,19.0,6.299999999999998,0.03333333333333333,0.1,0.8666666666666667,0.13333333333333333,0.0043859649122807015,0.9956140350877193
1.0,20.0,0.5000000000000018,0.0,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0021367521367521365,0.9978632478632479
1.0,21.0,8.099999999999998,0.08695652173913043,0.043478260869565216,0.8695652173913043,0.13043478260869565,0.0021367521367521365,0.9978632478632479
1.0,22.0,-0.39999999999999947,0.0,0.043478260869565216,0.9565217391304348,0.043478260869565216,0.0021367521367521365,0.9978632478632479
1.0,23.0,14.700000000000003,0.16,0.0,0.84,0.16,0.0021367521367521365,0.9978632478632479
1.0,24.0,6.800000000000001,0.06666666666666667,0.26666666666666666,0.6666666666666666,0.3333333333333333,0.006410256410256411,0.9935897435897436
1.0,25.0,11.5,0.14285714285714285,0.0,0.8571428571428571,0.14285714285714285,0.006410256410256411,0.9935897435897436
1.0,26.0,-1.0,0.0,0.0,1.0,0.0,0.006410256410256411,0.9935897435897436
